ntlanganiso	N09
nevulelekileyo	ADV
samagunya	POSS07
wephepha	POSS03
intlonipho	N09
inkqubo	N09
leqela	POSS05
ngokubonakalayo	ADV
ezele	REL
kwiveki	NLOC
yokubonisa	POSS09
lwamaxabiso	POSS11
vavanya	V
empixano	POSS06
bengingqi	POSS02
kwezobugcisa	POSS15
wempuku	POSS03
eziqaqambayo	REL
zintlu	N10
iinkundla	N10
elimele	REL
nokuhlanganiselwa	ADV
ngokuhlangeneyo	ADV
kungumqukumbelo	COP
nokuncedisa	ADV
kubhetele	COP
iintelekelelo	N10
ngokungenisa	ADV
nesimo	ADV
lwesishwankathelo	POSS11
elikhulu	ADJ05
xhoma	V
ezinamandla	REL
iklinikhi	N09
kwicwecwe	NLOC
zabasebenzi	POSS08
ungquzulwana	N11
abanokuthatha	REL
lommandla	POSS11
ziyimfuneko	COP
ezahlukeneyo	REL
abaselungelweni	REL
leefama	POSS05
sisicwangciso-qhinga	COP
ekhawulezileyo	REL
nomgangatho	ADV
lama-44	POSS05
njengezinto	ADV
elibandakanyekayo	REL
ocwangciso	POSS06
ilizwe	N05
ezisekwe	REL
okungafaniyo	REL
ngokubeka	ADV
abavale	REL
yayo	POSS04
ingumthetho-siseko	COP
lweekomiti	POSS11
kwamanqanaba	POSS15
ezinoxanduva	REL
kwemveliso	POSS15
isakhelo	N07
inkuthalo	N09
okubachaphazelayo	REL
emisebenzi	POSS06
belizwe	POSS14
kwengxelo	POSS15
imingcipheko	N04
i-logframe	N09
yemfano	POSS09
kuye	VAUX
mangaphi	ADJ06
sele	VAUX
zokufuna	POSS10
lwesine	POSS11
kwinyanga	NLOC
kunyanzeliso	NLOC
nawowiso-mthetho	ADV
egqibele	REL
wemveliso	POSS03
nokucela	ADV
engenamkhethe	REL
eziphi	REL
ngeqela	ADV
kunonophelo	NLOC
esibalulekileyo	REL
okuyimpumelelo	REL
kwizicwangciso	NLOC
ezisisikhumbuzo	REL
kumaphandle	ADV
owenziwa	REL
ukhuphiswano	N11
koncedo	POSS15
ekwabelwana	REL
ephawulwe	REL
okuqwalasela	POSS06
oselukhona	REL
engezantsi	REL
nezidingo	ADV
kroba	V
okusilelayo	REL
phakamisa	V
namandla	ADV
lombane	POSS05
kwi-community-based	NLOC
amakhaya	N06
nozalisekiso	ADV
amanyathelo	N06
asiyi	VAUX
njengomthengi	ADV
nakumthetho	ADV
eziyikapitali	REL
nangamaxwebhu	ADV
kwakhe	POSS15
wabahlawuli	POSS03
nabanye	ADV
okunokuphunyezwa	REL
igatya	N05
kwiphungulo	NLOC
yabasebenzi	POSS09
abanini	N02
esemgangathweni	REL
kokwenzekayo	COP
eququzelelayo	REL
okuzigqiba	POSS06
berhafu	POSS02
nemfundo	ADV
kwisixa	NLOC
oluphakamileyo	REL
ungayinkokheli	COP
unjani	ADV
nezixokelelwano	ADV
kwimigangatho	NLOC
nobonelelo	ADV
onesidima	REL
lobungcali	POSS11
okulingeneyo	REL
noluphi	ADV
simana	VAUX
nabaxhasi	ADV
nomzamo	ADV
ngokuhlanganyela	ADV
nomasipala	ADV
pele	NPP
kokuyibona	POSS15
kwinyathelo	NLOC
sokuchola-cholwa	POSS07
kuko	PROEMPLOC
nezisebenzisa	ADV
obizwa	REL
olwaneleyo	REL
yeka	V
ephilayo	REL
elalini	NLOC
kwezengqesho	POSS15
neemfuneko	ADV
esingentla	REL
wokuqala	POSS03
sungula	V
sokulungisa	POSS07
lwamaqela	POSS11
lwesiphumo	POSS11
kweveki	POSS15
ngempiliso	ADV
yonxibelelwano	POSS09
edlulilelyo	REL
weofisi	POSS01
akuchazileyo	REL
2001	NUM
besibini	POSS14
zezindlu	POSS10
kulwaphulo	NLOC
iifreyimi	N10
engahoywanga	REL
zizixhobo	COP
ezimeleneyo	REL
amade	ADJ06
nokwakhiwa	ADV
chopha	V
wenene	POSS03
lwamakhosikazi	POSS11
abakumanqanaba	N02
ngokungalawuli	ADV
samancedo	POSS07
wamashishini	POSS03
ezigcinekileyo	REL
asixhenxe	REL
ngokucwangcisa	ADV
needolophu	ADV
bamadoda	POSS14
orongo	REL
ngumngeni	COP
nokwahlulwa	ADV
ngokuchasene	ADV
ebuyiselwayo	REL
nokuvunyelwana	ADV
zinkcukacha	N10
okumisela	REL
zeli	POSS08
nasiphina	ADV
ngemigangatho	ADV
kwikhontraka	NLOC
lokuhlalutya	POSS05
ezinemigodi	REL
ngezidingo	ADV
ixhala	N05
basemoutse	POSS02
ngeempawu	ADV
nemakatini	ADV
ezicacisa	REL
exwesileyo	REL
kras	ABBR
bolondolozo	POSS02
esizisa	REL
zokuhlala	POSS10
ngokwanelisayo	ADV
iqhutywayo	REL
kungenelo	NLOC
yinto	COP
yokulungelana	POSS09
ziimanejala	COP
kwisiqingatha	NLOC
angaba	REL
kwangoko	ADV
ngokwexesha	ADV
namaphetshana	ADV
phengulula	V
nomyinge	ADV
ecocekileyo	REL
iimbumba	N10
umjikelo	N03
vukela	V
avulekileyo	REL
nelinokusetyenziswa	ADV
evakalayo	REL
nokujikeleza	ADV
zoqoqosho	POSS10
ezinenzuzo	REL
dibana	V
lwemithetho-siseko	POSS11
kombane	POSS15
zexesha	POSS10
neziko	ADV
sezemali	POSS07
kwemivuzo	POSS15
lamanzi	POSS05
nale	ADV
nobanezayo	ADV
ngamava	COP
kwintsingiselo	NLOC
kunyaka-mali	NLOC
nokufumaneka	ADV
eziphila	REL
nangona	CONJ
kwimpilo	NLOC
ngobunini	ADV
kwamagunya	POSS15
mba	N03
olumanyanisiweyo	REL
yezempilo	POSS09
kwamatikiti	POSS15
ethubeni	NLOC
yamxhelo	POSS09
uhlalutyo	N11
kubasebenzi	NLOC
ngokucinga	ADV
olulolo	REL
olunzima	REL
njengesigqeba	ADV
yoogob	POSS09
yexesha	POSS09
ezinokhuselo	REL
ebeya	VAUX
nokulinganisa	ADV
tsho	V
ezisisiseko	REL
sisicwangciso-nkqubo	COP
nokuxhasa	ADV
hlangabeza	V
ngezigqibo	ADV
lolondolozo	POSS11
esekiweyo	REL
ephambili	REL
iipropati	N10
kubunako	ADVLOC
ingxabano	N09
kunabanye	ADV
zomsebenzi	POSS10
kubumbano	NLOC
ziphi	INTER
osebenza	REL
zinganempembelelo	COP
ezichazwa	REL
lezopolitiko	POSS05
nge-hiv	ADV
lokulawulwa	POSS11
project	FOR
zezizwe	POSS10
benomsindo	COP
koluhlu	POSS15
ezibuyelelayo	REL
njengenkqubo	ADV
abasebenzisi	N02
luthungelwano	COP
umthengi	N03
koyedwa	ADVLOC
kwedemokrasi	POSS15
olujonge	REL
nentlanganiso	ADV
olubandakanyekayo	REL
i-10%	N09
fuma	V
nangesini	ADV
obushushu	POSS06
hleze	ADV
task	FOR
kulwakhiwo	NLOC
zokungafani	POSS10
khanya	V
xakeka	V
leminyaka	POSS05
engenamfihlo	REL
nebandakanya	ADV
kulwahlulelwano	NLOC
baninzi	COP
wokuzithandela	POSS03
elingumhlohli	REL
kunemisebenzi	ADV
obuphezulu	REL
ngokungenacala	ADV
abachaphazeleka	REL
womniki	POSS01
nezicwangciso	ADV
lemiba	POSS05
entle	ADJ09
esiphakathi	REL
labafundi	POSS05
ngokungqalileyo	ADV
ezizodwa	REL
ngokujikeleze	ADV
njengoko	ADV
nezalathisi	ADV
neemeko	ADV
yokugaya	POSS09
ezenzeke	REL
kwinzame	NLOC
mzobo	N03
bhekisa	V
ekarhulumente	REL
kumakhadi	NLOC
kumgaqo-siseko	NLOC
lokugqibela	POSS11
lwakuqala	POSS11
eziyimfuneko	REL
yimaphu	COP
kwi-lfa	NLOC
elichithwa	REL
kukumema	COP
phetha	V
lokuthobeka	POSS05
ngokuvakalisa	ADV
ngebatho	ADV
ngooceba	ADV
ngokwabo	ADV
uphononongo	N11
wayo	POSS03
-iinjongo	N10
ezingaqhubi	REL
engqinwa	REL
seplathinamu	POSS07
nakumgangatho	ADV
mdla	N03
abatyunjiweyo	REL
amagunya	N06
nakumsebenzi	ADV
yokuxoxa	POSS09
uyintombazana	COP
ezingavuselelekiyo	REL
ngokubakho	ADV
aneepotfoliyo	REL
ngokuqaphela	ADV
ephantsi	REL
ngabaphathi	COP
iinjongo	N10
zakhe	POSS10
yezi	POSS09
lweempendulo	POSS11
nangokwezivumelwano	ADV
noko	ADV
msetyenzana	N03
esinikeza	REL
intshukumo	N09
ukuqwalaselwa	N15
sokufakela	POSS07
unemfuno	COP
zabaphathi	POSS10
nangekho	ADV
neziphumo	ADV
irenti	N09
woshishino	POSS03
zokulinga	POSS10
nezokuhlala	ADV
ngabafazi	COP
nesantya	ADV
ubunkokeli	N14
isenzo	N07
ezidolophini	NLOC
kwabahlelelekileyo	POSS15
zenzeko	N08
velisa	V
beevenkile	POSS02
wokujonga	POSS03
ngokucwangciswa	ADV
zongquzulwano	POSS10
yokuthengiselana	POSS09
zasethekwini	POSS10
kwabasebenza	POSS15
okuncedisa	REL
ingubani	INTER
olunendleko	REL
ngokokuxhomekeka	ADV
samanqaku	POSS07
nakubasebenzi	ADV
kwe-inshorensi	POSS15
neethagethi	ADV
labathathi-nxaxheba	POSS05
eliphakathi	REL
zokufezekisa	POSS08
eyokuqala	REL
wesigqeba	POSS01
emveli	POSS06
esikolo	POSS06
njengabathengi	ADV
nangesidima	ADV
government	FOR
phakathi	ADV
ezihambelanayo	REL
likawonke-wonke	POSS05
lwazi	N11
for	FOR
wangoku	POSS03
ukunqongophala	N15
ngolawulo	ADV
tshintsho	N11
ngokuzimeleyo	ADV
vi	V
neegesi	ADV
neminyaka	ADV
result	FOR
baphantse	VAUX
balasela	V
ikhwelo	N05
izicangciso	N08
nentlawulo	ADV
abalawuli	N02
lweedolophu	POSS11
ngohlobo	ADV
lokuqwalaselwa	POSS11
nokukodwa	ADV
ngokwezimvo	ADV
elityala	REL
lokuhamba	POSS05
lentswela-ngqesho	POSS05
ezenza	REL
xhamla	V
uphengululo	N11
sokuqhutywa	POSS07
nokuzimela	ADV
olunjengeebhanki	REL
yezemali	POSS09
wongquzulwano	POSS03
umcwangcisi	N01
semanyano	POSS07
nenzuzo	ADV
zinako	COP
nokubuyiselwa	ADV
nezinako	ADV
wekomiti	POSS01
nesiphumo	ADV
ezingatshoni	REL
zocweyo	POSS10
simahla	ADV
nelekomiti	ADV
lesixokelelwana	POSS05
imizi	N04
ababandakanyekayo	REL
umthathi-nxaxheba	N01
anjengemibutho	REL
nokonga	ADV
imida	N04
ebekucetywe	REL
kwikomiti	NLOC
nokuzama	ADV
kulwenziwo-zigqibo	NLOC
embalwa	REL
lwabasebenzi	POSS11
ikhomishoni	N09
kwamasondo	POSS15
kwezili-15	NLOC
nabanikezeli	ADV
kwengama-50	NLOC
ikwayenye	COP
othetha-thethwano	POSS06
oluzifumana	REL
eziyimikhwa	REL
yokuphuculwa	POSS09
umthetho-siseko	N03
ngokushwankathela	ADV
idata	N09
eyinene	REL
zephondo	POSS10
yeenkqubo	POSS09
zokulawula	POSS08
ezihlanganiselweyo	REL
kwiindawo	NLOC
nalowo	ADV
nelinye	ADV
nonobhala	ADV
yewadi	POSS09
nolusebenzayo	ADV
yabantu	POSS04
ooceba	N02a
ephilileyo	REL
elincinci	ADJ05
njengezincedisi	ADV
elimalunga	REL
unqongophalo	N11
inyhikityha	N09
iidolophu	N10
okuvumela	REL
ubekhona	COP
nawabucala	ADV
okusisixa	REL
elinyusiweyo	REL
mpendulo	N09
thambeka	V
abathe	REL
ekhuselekileyo	REL
ubumxinwa	REL
ngena	V
angathathi	REL
nokubhekiselwa	ADV
nentetho	ADV
okuhamba	REL
areas	FOR
yobugcisa	POSS09
neempendulo	ADV
kuceba	NLOC
ayithethayo	REL
elinokufikelela	REL
echongwe	REL
unezabelo	COP
feza	V
ombane	POSS06
vuya	V
funeka	V
zazo	POSS10
ngefowuni	ADV
ongama-30	REL
kwilungelo	NLOC
ngokudlulele	ADV
eyandulela	REL
nezifunwa	ADV
nezamadoda	ADV
lubekufutshane	COP
kwemibutho	POSS15
yamatyala	POSS09
weenkcukacha	POSS01
phawula	V
lwemingeni	POSS11
i-lfa	N09
iphupha	N05
kwenene	POSS15
yintetho	COP
seengxowa-mali	POSS07
sokwandlaleka	POSS07
acele	REL
aphezulu	REL
elingathembekanga	REL
lwaphuhliwe	POSS11
9	NUM
kukamasipala	POSS15
ezinobunini	REL
zenkulungwane	POSS10
umcebisi	N01
nethuba	ADV
kwii-ofisi	NLOC
socwangciso	POSS07
walo	POSS03
okusisiseko	REL
athathwayo	REL
kumakhondo	NLOC
adala	REL
ezinomtyhi	REL
cela	V
ethumela	REL
bahlali	N02
lwengxelo	POSS11
amagqabantshintshi	N06
inamancedo	N09
afumane	REL
macala	ADV
iimemo	N10
enkulu	ADJ09
lixabiso	COP
olwakhiwe	REL
ezentlalo	REL
yikomiti	COP
zemiceli-mingeni	POSS10
wazo	POSS01
elisembindini	REL
yeeprojekthi	POSS09
ekujoliswe	REL
zezentlalo	POSS10
ofuna	REL
kubangcono	COP
nesondlo	ADV
kwintsebenziswano	NLOC
kwii-1950	NLOC
lweearhente	POSS11
ezahluka-hlukileyo	REL
ezisoloko	REL
kwiphondo	NLOC
inokwenzeka	COP
eyiyeyona	REL
ngokwakha	ADV
sidanga	N07
izicwangciso-nkqubo	N08
okudandalaziswe	REL
nikeza	V
mva	ADV
asezantsi	REL
ngokubanakho	ADV
oo-a	N02a
njengabasebenzi	ADV
measurable	FOR
omiselweyo	REL
ngelahleko	ADV
noqoqosho	ADV
ezantsi	ADVLOC
iindleko	N10
unganowiso-mthetho	COP
ubani	N01a
ngomgca	ADV
inxenye	N09
aziyiyo	COP
sabaniki	POSS07
zelizwe	POSS10
abasingeleke	REL
nakwizindululo	ADV
ezezimali	REL
edar	NLOC
phambili	ADV
ezivuselela	REL
nokungavisisani	ADV
engeniswa	REL
yesiqhelo	POSS09
nebhunga	ADV
esebenzayo	REL
relations	FOR
neyethuba	ADV
lobulunga	POSS05
enokubakho	REL
omhle	ADJ03
ngokubamba	ADV
yokudwelisa	POSS04
kwinkolo	NLOC
amathuba	N06
zikhona	COP
ingezantsi	REL
elilandelayo	REL
lwesikolo	POSS11
kuthethwano	NLOC
ngowe-1994	ADV
wenani	POSS03
zokuqeqesha	POSS08
nasekulweni	ADV
sokuzivavanya	POSS07
ngeziganeko	ADV
ngurhulumente	COP
isiganeko	N07
mars	NPP
elidityaniswe	REL
yeidp	POSS04
lwabemi	POSS11
ezibanjwa	REL
kokhathalelo	POSS15
ezikhethiweyo	REL
zalo	POSS08
isigunyaziso	N07
kumphetho	NLOC
ezilungele	REL
ngemihla	ADV
okubonwa	REL
efanele	REL
oyilwayo	REL
i-pcm	N09
nolwamaqela	ADV
lokunceda	POSS11
kwimephu	NLOC
sondela	V
isakhono	N07
lweziganeko	POSS11
hlenga	V
kwimpatho	NLOC
elinyukayo	REL
aphakame	REL
nezinika	ADV
zokuzithandisa	POSS08
okwiphepha	REL
yothungelwano	POSS09
nokukwazi	ADV
lima	V
yindima	COP
indawo	N09
isisixhobo	COP
phembelela	V
iintlanganiso	N10
abanikwe	REL
working	FOR
eyilwayo	REL
uyingozi	COP
gxila	V
olomeleleyo	REL
esingqalileyo	REL
kwembali	POSS15
njengabathunywa	ADV
nezimali	ADV
nezimbo	ADV
ngenyanga	ADV
kwiimfuno	NLOC
nemo	ADV
ababi	COP
ophuhliso	POSS06
wokusebenza	POSS03
umbindi	N03
zokuphila	POSS08
ephakathi	REL
i-aicdd	N09
ifuthe	N05
kwemigaqo-nkqubo	POSS15
abamalunga	REL
igolide	N09
linyathelo	COP
emdleni	NLOC
lokufikelela	POSS05
ezithatyathiweyo	REL
sentlanganiso	POSS07
omawuyinxibe	REL
nokubonelela	ADV
ngokungananzwa	ADV
nesinye	ADV
oluma	REL
ezazingalindelwanga	REL
musa	VAUX
ngezizathu	ADV
zabaqeshwa	POSS08
nangeendlela	ADV
nolu	ADV
zeempiliso	POSS10
kangako	ADV
lungiselelo	N11
banzi	REL
zonkcenkcesho	POSS10
lesicwangciso	POSS05
abamhlophe	REL
lokuzihlaziya	POSS11
ku-1.1.1	NLOC
unendlu	COP
sithuba	N07
kuwo	PROEMPLOC
kwimozulu	NLOC
migaqo-nkqubo	N04
zomjikelo	POSS10
elimisiweyo	REL
engxabalazele	REL
kwentengo	POSS15
kobume	POSS15
abangama-54	REL
bemfundo	POSS14
njengoqoqosho	ADV
kwinxalenye	NLOC
namagalelo	ADV
nobunkokeli	ADV
lokufa	POSS05
neziqhamo	ADV
lasemzantsi	POSS05
kophengululo	POSS15
obomi	POSS06
iindlela	N10
nabaphathiswa	ADV
isininzi	ADJ07
ezibandakanywe	REL
nenkcitho	ADV
esithe	REL
funza	V
kubandakanyekayo	REL
nesikhokelo	ADV
faka	V
kwezakhiwo	POSS15
nalwazi	COP
ekumsebenzi	NLOC
leyo	CDEM09
nezinokulinganiswa	ADV
lwangasese	POSS11
nezifukamisi	ADV
mthetho	N03
ozalana	REL
nokuqesheka	ADV
kwangaphambili	ADV
nommandla	ADV
yoqoqosho	POSS04
ophindaphindekayo	REL
lomnye	POSS11
lwemigqaliselo	POSS11
iilephtophu	N10
representative	FOR
abahlelelekileyo	REL
ebangelwa	REL
ngokwalo	ADV
abendeleyo	REL
elithe	REL
yezentlalo-ntle	POSS04
zokudibanisa	POSS10
wokhuselo	POSS03
njengemfihlo	ADV
okwenziwa	REL
eqinisekisa	REL
okukwachazwa	REL
naleyo	ADV
nokhenketho	ADV
izicwangciso	N08
izincedisi	N08
abarhwebi	N02
ngebhunga	ADV
kwamandla	POSS15
bangabi	COP
aphathekayo	REL
njengabantu	ADV
eziqhubelekayo	REL
unamathelwano	N11
zonyulo	POSS10
nokususwa	ADV
olubhekela	REL
lwamacandelo	POSS11
ngulo	COP
ukhokelo	N11
obulungileyo	REL
nesebenzisa	ADV
zokubandakanya	POSS10
embombo	POSS06
oluxeliweyo	REL
kwiiklasi	NLOC
ngolu	ADV
nakumasipala	ADV
yoku	POSS09
ahlukeneyo	REL
ngokuphambili	ADV
lamakhaya	POSS05
zohlahlo	POSS10
umthwalo	N03
nokuphuhla	ADV
qoqosho	N11
nenobulungisa	ADV
impikiswano	N09
nangeengxaki	ADV
esinjengebhodi	REL
kwedemokhrasi	POSS15
aidscouncil	FOR
ucweyo	N11
ezineziphumo	REL
ngumbono	COP
uvelwano	N11
izibane	N08
yotyalo-mali	POSS04
alungele	REL
kwimiceli-mngeni	NLOC
izithuthi	N08
kwinjongo	NLOC
bophuhliso	POSS02
uphuhliso	N11
abasenokwenzakala	REL
wakuba	VAUX
inganesikhululo	COP
kuhlolo	NLOC
nasemzantsi	ADV
zeendlela	POSS10
abachaphazelekayo	REL
awamaphondo	REL
ngeezimvo	ADV
anyiniweyo	REL
elincomekayo	REL
inkululeko	N09
nase-indiya	ADV
nokululeka	ADV
olusulungekileyo	REL
okupheleleyo	REL
khankanya	V
inkonzo	N09
akasoze	VAUX
ababini	ADJ02
partnerships	FOR
es	NPP
xela	V
nenkxaso	ADV
zokuziphatha	POSS10
ongezantsi	REL
nomnatha	ADV
yobulunga	POSS09
ngentlanganiso	ADV
ephila	REL
nangemithetho-siseko	ADV
ngokwezimali	ADV
luncinane	ADJ11
inani	N05
kwizakhono	NLOC
zepropati	POSS10
zalathiso	N08
bhena	V
ezimbini	ADJ10
abalindele	REL
yenguqu	POSS09
ozayo	REL
neentloko	COP
waze	VAUX
abonelelwe	REL
kwizibini	ADJLOC
nokubandakanyeka	ADV
kwi-municipal	NLOC
esekelwe	REL
njengomzekelo	ADV
esempuma-koloni	REL
ngezimali	ADV
esisetyenziswayo	REL
zona	PROQUANT08
abalungileyo	REL
nokuthakazelela	ADV
lwazo	POSS11
zokuphuhliswa	POSS10
abangamalungu	REL
nophononongo	ADV
unoxanduva	N11
kwezindlu	POSS15
ngethemba	ADV
asakhulayo	REL
wokuphuhlisa	POSS01
thathela	V
oo-b	N02a
amakhulu	ADJ06
nonyaka	ADV
izinti	N10
zokutya	POSS10
urhwaphilizo	N11
yethu	POSS09
ntsompotha	V
yorhwebo	POSS09
asiyonkqubo	COP
awona	PROEMP06
ngemva	ADV
oonompilo	N02a
nyuka	V
amanqanam	N06
kumanqanam	NLOC
ngabanikezeli	COP
ubulunga	N14
womnikezeli	POSS03
ngokusetyenziswa	ADV
ngokwezentlalo	ADV
zeekomitana	POSS10
nezezithuba	ADV
kwexesha	POSS15
nabanomdla	ADV
elingangonyaka	REL
ikakhulu	REL
nangokwentlalo	ADV
kubonelelo	NLOC
ngamasebe	ADV
ezilinywayo	REL
nezikuvunayo	ADV
29(b)	NUM
asemthethweni	REL
umntwana	N01
nabachwethelwe	ADV
khulisa	V
ngemibuzo	ADV
ukungabinabulungisa	COP
lwesikhundla	POSS11
ngeentlobo	ADV
kumasipala	NLOC
esiphakame	REL
namava	ADV
ezinikezelwayo	REL
wasemzantsi	POSS01
koomama	NLOC
asia	NPP
iqumrhu	N05
aquka	REL
ngokuhamba	ADV
ezifumaneka	REL
amakhadi	N06
nxibelelana	V
eqhubekekayo	REL
kokuhanjiswa	POSS15
lokwakha	POSS05
iimfuno	N10
oluthintela	REL
efunwayo	REL
zokuyilandelelanisa	POSS08
liziko	COP
nemivuzo	ADV
ase-afrika	POSS06
nakweliphi	ADV
isixa	N07
qoshela	V
esinenkathalo	REL
engundoqo	REL
nokubonisana	ADV
gama	N00
neletsema	ADV
izithethe	N08
iminqophiso	N04
axhasayo	REL
inegalelo	COP
zii-inshorensi	COP
kweemkcukacha	POSS15
aba-4	REL
oluqondwayo	REL
kumacandelo	NLOC
nabaquka	ADV
lilungu	COP
yenyathelo	POSS09
koqoqosho	POSS15
kolwabiwo	POSS15
engahlukanisi	REL
ngokugqwesayo	ADV
imithetho	N04
kwingxoxo	NLOC
abanokuthi	REL
zokwenza	POSS10
abafundi	N02
buyisa	V
zimalunga	COP
olufanelekileyo	REL
entsha	ADJ09
zokusombulula	POSS10
nolwaphulo-mthetho	ADV
lisesikweni	REL
nobezoqoqosho	ADV
kolimo	POSS15
njenge-'chapter	ADV
lezifundo	POSS05
esiphakamileyo	REL
oburhulumente	REL
kumsebenzi	NLOC
okubuyelelwayo	REL
aneemfuno	COP
malisoloko	VAUX
yezithuba	POSS04
abathatha	REL
ukuboleka	N15
abangama-afrika	REL
efikelela	REL
unyaka	N03
kuzwelonke	NLOC
abasisigidi	REL
zemimandla	POSS08
encinci	ADJ09
wokuseta	POSS03
labaxumi	POSS05
ze-cbp	POSS08
sokuza	POSS07
yinkcitho	COP
visisana	V
lwe-seymour	POSS11
wokuqinisekisa	POSS03
elibekiweyo	REL
zeendibano	POSS10
eyindima	REL
nowokuba	ADV
ikamva	N05
kubupolisa	NLOC
neentlanganiso	ADV
ngokubhalela	ADV
yebroadband	POSS09
emsebenzini	NLOC
oomahlulelane	N02a
nabantwana	ADV
nokuphumelela	ADV
nokuvuleleka	ADV
fuduka	V
aneengxaki	REL
kuqeqesho	NLOC
awo	POSS06
ii-sdip	N10
xhalaba	V
ezibhaliweyo	REL
khathaza	V
namaqabane	ADV
lokwandisa	POSS05
yeentlanganiso	POSS09
2	NUM
yokuqonda	POSS09
onomsindo	REL
ngokwesi	ADV
ezimvo	POSS06
isikhalazo	N07
owodwa	REL
yasemaphandleni	POSS04
kumazantsi	NLOC
elinganisayo	REL
namashisini	ADV
bekunye	COP
bubuchule	COP
obufunekayo	REL
igama	N05
abakhethelwe	REL
ezinokuthi	REL
akuzange	VAUX
ngenkqubo	ADV
isidingo	N07
banoxanduva	REL
abalikhethayo	REL
namavolontiya	ADV
okwendeleyo	REL
lepropati	POSS05
seli	POSS07
kungayo	COP
owenziwe	REL
kokufumana	POSS15
4	NUM
cutha	V
kwiziganeko	NLOC
womsebenzi	POSS03
yesini	POSS09
yobutyebi	POSS04
soqhagamshelwano	POSS07
ngobume	ADV
nokutyala	ADV
ingasesinye	COP
nomnikezeli	ADV
yolonwabo	POSS09
lokugqitywa	POSS05
awokukunceda	REL
ziileta	COP
iseti	N09
nokusebenzisana	ADV
umphetho	N03
lonke	PROQUANT05
thelekisa	V
ngumba	COP
okulinganiswayo	REL
ngendlela	ADV
ephakamileyo	REL
akusoze	VAUX
empumelelo	POSS06
kwekontrakthi	POSS15
okuphambili	REL
yemingcipheko	POSS09
yeemveliso	POSS09
zizalathisi	COP
izincomo	N10
ingumfuziselo	COP
banokwazisa	COP
ilahle	N05
izicwangciso-buqili	N08
ezinjengokuqokelelwa	REL
obufikelela	REL
nemibutho	ADV
lwethuba	POSS11
abanye	ADJ02
achazwe	REL
izakhelo	N08
phetshana	N05
imifanekiso	N04
eenkonzo	POSS06
eyantlukwano	REL
weengcali	POSS03
lomgangatho	POSS11
lunamazinga	COP
nobuncinane	ADV
xanduva	N11
aqesha	REL
inkoliso	N09
obusetyenziwe	REL
bedatha	POSS14
lamashishini	POSS05
emincinci	ADJ04
nento	ADV
bobabini	PROQUANT02
wengxoxo-mpikiswano	POSS03
indlebe	N09
senyathelo	POSS07
basematyotyombeni	POSS02
bemvelaphi	POSS02
kwehiv	POSS15
kwiqela	NLOC
khokelela	V
nezezicwangciso	ADV
yomvuzo	POSS04
libhunga	COP
bokuthatha	POSS14
eliphikisana	REL
umboniso-ngcaciso	N03
nawo	ADV
kwamathuba	POSS15
phola	V
nokungenelela	ADV
ezikhulu	ADJ08
bee-1980	POSS02
exinene	REL
neyureniyamu	ADV
lwenkqubo	POSS11
njengolwamkelekileyo	ADV
aphandwayo	REL
kukuthi	COP
abakhubazekileyo	REL
gxeka	V
oluthe	REL
nezithili	ADV
kwisizukulwana	NLOC
zezixhobo	POSS10
kweli-15	NLOC
singaphezu	COP
zopolitiko	POSS10
onwaba	V
qhubela	V
maxa	N06
ngcono	ADV
bandakanya	V
iincwadi	N10
umgqatswa	N01
ubuhlanga	N14
yantlukwano	N00
zequmrhu	POSS10
iimbono	N10
komgaqo-siseko	POSS15
saza	V
yabathunywa	POSS09
lonxulumaniso	POSS05
yebhanki	POSS09
nezibhedlele	ADV
lesithathu	POSS05
nokuviwayo	ADV
miceli-mngeni	N04
nomkhethe	COP
ngowe-2004	ADV
sezemfundo	POSS07
nobunini	ADV
lwemibhobho	POSS11
nabathathi-nxaxheba	ADV
ezinzulu	REL
zayo	POSS10
kwakunjalo	ADV
kwii-idp	NLOC
ngendawo	ADV
isazobe	N07
onamagunya	REL
ilulwahlulelwano	COP
lusisigxina	COP
ukrwada	COP
nokufikelela	ADV
kwilungu	NLOC
jonga	V
nyanga	N09
ngamazwi	ADV
nokungabi	ADV
nebala	ADV
wenkxaso-mali	POSS01
iziqulathe	N08
amane	ADJ06
ngokubanjwa	ADV
]	PUNC
yarhoqo	POSS09
ulondolozo	N11
fana	V
uqhagamshelwano	N11
umonakalo	N03
ezixubeneyo	REL
ngokwezizwe	ADV
edityanisiweyo	REL
neeshedyuli	ADV
kwixa	NLOC
elinyuka	REL
kukude	COP
nekhaya	ADV
amacala	N06
londoloza	V
lwemisebenzi	POSS11
olo	CDEM11
finance	FOR
nothakazelelo	ADV
zacalanye	POSS08
osekelwe	REL
lokusingqongileyo	POSS11
u-powerpoint	N01a
yokufaka	POSS09
yokusika	POSS09
nobungakanani	ADV
sigaba	N07
dlala	V
okusingela	REL
iinkalo	N10
nangezinto	ADV
namaxesha	ADV
ngokwelizwi	ADV
kwezemfundo	NLOC
ngoko	ADV
nasekuphenduleni	ADV
lokuqhutywa	POSS05
abaziqeshileyo	REL
zamawa	POSS10
basezitalatweni	POSS02
sisininzi	COP
oovimba	N02a
iileta	N10
abengawona	REL
unemithombo	COP
inkcukacha	N09
yemidla	POSS04
se-idp	POSS07
umsantsa	N03
komyinge	POSS15
nokuvavanya	ADV
obelusenza	REL
